일시,강우량(mm),유입량(㎥/s),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일사량(MJ/m2),호우경보
2005-06-22,0.0,1.29,19.8,31.0,1.6,62.0,21.57,0.0
2005-06-23,0.0,0.14,19.8,32.0,1.2,64.5,22.5,0.0
2005-06-24,0.0,0.14,19.8,34.0,1.3,65.3,21.25,0.0
2005-06-25,0.0,0.07,20.9,31.6,1.3,67.9,15.65,0.0
2005-06-26,36.2,14.3,20.2,29.2,0.9,75.5,9.25,0.0
2005-06-27,122.7,832.8,19.9,24.7,1.0,89.8,2.69,0.0
2005-06-28,1.1,502.95,21.2,28.8,1.5,72.1,15.04,0.0
2005-06-29,14.6,206.48,21.3,24.0,0.6,88.9,4.44,0.0
2005-06-30,6.6,181.89,21.8,31.4,1.2,75.4,17.96,0.0
2005-07-01,28.9,494.59,21.1,27.3,0.9,84.8,7.32,0.0
2005-07-02,2.7,303.52,22.5,30.1,0.8,78.5,14.64,0.0
2005-07-03,23.4,223.2,20.3,25.1,0.8,90.0,2.72,0.0
2005-07-04,0.2,286.48,19.7,30.8,1.5,67.9,23.16,0.0
2005-07-05,0.0,179.17,22.4,26.3,1.5,72.0,6.97,0.0
2005-07-06,19.6,133.5,21.5,29.7,1.7,69.6,17.01,0.0
2005-07-07,0.9,196.96,19.6,25.5,1.9,71.6,11.98,0.0
2005-07-08,0.1,141.73,20.1,30.0,1.3,70.0,18.56,0.0
2005-07-09,31.0,261.81,21.2,24.0,1.3,88.1,4.17,0.0
2005-07-10,0.2,256.95,20.5,28.5,1.1,74.3,17.53,0.0
2005-07-11,16.5,185.93,19.2,22.0,1.3,81.3,5.17,0.0
2005-07-12,0.5,222.22,18.2,26.6,0.8,76.5,17.0,0.0
2005-07-13,13.3,183.28,20.9,24.0,0.7,88.1,6.22,0.0
2005-07-14,1.6,178.22,21.4,30.0,0.9,78.8,16.61,0.0
2005-07-15,0.0,144.53,22.0,32.0,1.0,76.6,20.82,0.0
2005-07-16,0.0,110.16,23.0,31.3,1.3,75.8,17.87,0.0
2005-07-17,1.2,90.68,23.0,28.2,0.9,80.6,9.96,0.0
2005-07-18,0.0,77.71,22.6,32.8,1.0,72.8,23.61,0.0
2005-07-19,0.0,60.13,23.2,33.0,1.0,76.4,20.0,0.0
2005-07-20,0.0,51.8,23.9,34.2,1.2,74.0,22.93,0.0
2005-07-21,0.0,46.68,23.6,34.7,1.1,74.6,23.1,0.0
2005-07-22,0.0,33.84,24.7,34.9,1.0,77.3,18.03,0.0
2005-07-23,0.0,38.15,25.7,35.0,1.5,74.0,20.89,0.0
2005-07-24,3.2,24.94,25.1,34.4,1.5,70.0,17.78,0.0
2005-07-25,14.8,47.0,23.3,32.8,1.3,77.1,15.15,0.0
2005-07-26,1.4,46.69,22.0,32.8,1.2,73.5,23.28,0.0
2005-07-27,2.1,37.99,24.1,31.1,1.0,81.3,11.96,0.0
2005-07-28,86.2,428.91,22.7,25.3,1.0,92.3,2.09,2.0
2005-07-29,0.1,386.03,22.1,30.3,1.7,72.4,21.89,0.0
2005-07-30,1.0,183.93,21.5,31.2,1.2,76.3,16.13,0.0
2005-07-31,0.0,120.44,21.8,30.6,1.0,76.9,17.35,0.0
2005-08-01,29.9,148.08,23.6,29.0,1.3,83.8,7.05,0.0
2005-08-02,2.1,194.42,22.6,30.3,1.0,79.3,11.52,0.0
2005-08-03,29.5,266.21,23.1,27.2,0.7,90.4,5.81,0.0
2005-08-04,0.2,253.2,23.7,33.2,1.0,76.1,18.14,0.0
2005-08-05,1.7,179.81,24.6,35.6,1.2,70.9,23.72,0.0
2005-08-06,9.0,137.58,24.0,35.5,1.2,77.0,19.1,0.0
2005-08-07,3.1,156.76,23.3,32.4,1.0,78.5,16.08,0.0
2005-08-08,0.0,142.96,23.6,30.1,0.6,81.5,11.08,0.0
2005-08-09,2.8,104.53,24.7,31.0,1.8,76.1,10.88,0.0
2005-08-10,8.0,99.8,23.3,28.1,1.2,79.8,6.91,0.0
2005-08-11,23.5,197.0,22.9,26.0,0.7,87.8,4.65,0.0
2005-08-12,14.8,385.85,23.7,27.2,0.6,87.3,2.91,0.0
2005-08-13,0.1,275.24,24.6,31.8,1.5,73.5,17.54,0.0
2005-08-14,0.0,166.8,23.7,32.9,1.5,71.4,23.65,0.0
2005-08-15,0.2,121.73,24.2,32.3,1.3,76.0,20.53,0.0
2005-08-16,0.0,81.72,25.2,34.3,1.1,73.1,21.39,0.0
2005-08-17,2.8,77.72,23.9,35.0,1.1,77.0,19.46,0.0
2005-08-18,3.9,66.52,23.3,31.3,1.1,79.1,12.95,0.0
2005-08-19,43.7,147.59,17.5,23.7,1.5,87.0,2.75,0.0
2005-08-20,3.2,281.46,16.6,26.4,2.0,70.8,13.49,0.0
2005-08-21,0.9,195.82,18.3,27.2,1.8,67.8,15.61,0.0
2005-08-22,10.4,185.18,16.6,27.9,1.2,73.8,14.65,0.0
2005-08-23,0.0,151.01,14.0,28.6,2.4,59.8,27.69,0.0
2005-08-24,8.6,103.89,14.7,24.3,2.0,65.8,10.07,0.0
2005-08-25,46.1,479.49,16.6,17.5,2.3,88.1,2.76,0.0
2005-08-26,0.8,427.54,16.8,26.3,1.1,71.8,20.4,0.0
2005-08-27,0.0,247.22,17.4,28.0,0.9,74.0,17.33,0.0
2005-08-28,0.0,157.55,16.2,27.5,0.9,76.5,16.31,0.0
2005-08-29,0.0,134.14,18.6,28.7,0.8,74.9,17.86,0.0
2005-08-30,0.0,96.1,19.3,27.4,0.9,78.6,11.83,0.0
2005-08-31,0.5,74.06,20.1,30.2,1.0,73.5,18.72,0.0
2005-09-01,0.0,60.36,21.7,31.1,1.3,72.1,15.43,0.0
2005-09-02,17.6,85.5,20.9,27.4,1.1,80.9,6.64,0.0
2005-09-03,0.0,85.47,18.9,26.4,1.7,72.5,14.41,0.0
2005-09-04,0.0,66.31,16.3,24.0,2.0,64.5,9.05,0.0
2005-09-05,0.0,51.63,14.4,25.6,2.8,55.0,24.51,0.0
2005-09-06,11.6,52.08,17.6,22.2,3.9,55.8,8.91,0.0
2005-09-07,4.8,245.12,17.6,26.9,2.7,62.9,16.03,0.0
2005-09-08,0.1,146.56,16.4,28.8,1.3,73.3,19.28,0.0
2005-09-09,1.0,85.89,19.1,23.3,0.9,82.0,6.49,0.0
2005-09-10,0.2,68.94,18.7,29.6,1.1,73.6,20.91,0.0
2005-09-11,0.0,52.65,19.2,31.2,1.1,73.8,18.06,0.0
2005-09-12,0.0,46.57,20.0,30.0,1.1,72.5,16.6,0.0
2005-09-13,59.3,96.9,16.6,22.8,2.1,83.0,3.51,0.0
2005-09-14,0.8,349.77,15.4,23.0,1.0,76.6,11.63,0.0
2005-09-15,0.1,193.88,12.0,26.7,1.0,68.3,23.02,0.0
2005-09-16,0.0,115.5,15.3,26.9,0.8,70.0,18.41,0.0
2005-09-17,27.3,155.45,19.6,23.8,1.0,86.8,1.95,0.0
2005-09-18,4.9,188.95,18.2,28.4,1.1,75.5,16.76,0.0
2005-09-19,0.0,164.36,17.8,22.6,0.7,81.6,5.45,0.0
2005-09-20,0.0,116.07,15.2,24.5,1.3,69.4,13.93,0.0
2005-09-21,40.7,165.08,14.2,19.1,1.7,84.3,2.17,0.0
2005-09-22,3.5,400.54,14.8,19.4,1.8,83.9,4.92,0.0
2005-09-23,0.0,286.93,15.1,25.4,1.4,70.4,16.05,0.0
2005-09-24,0.4,194.51,14.4,26.1,1.4,70.8,16.82,0.0
2005-09-25,0.0,135.95,13.0,25.5,1.0,71.0,18.68,0.0
2005-09-26,0.0,112.64,14.4,25.8,1.1,69.6,19.14,0.0
2005-09-27,0.0,88.22,14.2,25.6,0.8,73.0,16.61,0.0
2005-09-28,0.0,70.57,13.3,26.2,1.0,72.3,18.18,0.0
2005-09-29,0.1,58.53,12.9,24.6,0.9,74.0,13.34,0.0
2005-09-30,30.5,76.41,15.9,17.3,0.5,88.6,1.46,0.0
2005-10-01,17.1,257.64,16.8,23.6,0.4,84.0,7.32,0.0
2005-10-02,0.0,221.37,13.5,25.6,1.1,67.6,14.79,0.0
2005-10-03,0.0,120.11,13.1,22.0,1.2,64.4,9.78,0.0
2005-10-04,0.0,95.63,10.6,22.3,1.2,63.3,17.37,0.0
2005-10-05,0.0,71.3,9.3,22.2,1.0,73.9,15.19,0.0
2005-10-06,0.0,64.62,9.4,23.0,1.1,71.8,15.21,0.0
2005-10-07,13.7,77.18,12.9,14.0,0.5,86.9,2.65,0.0
2005-10-08,0.4,59.94,12.1,21.2,0.7,75.5,15.18,0.0
2005-10-09,0.0,50.26,11.4,22.2,0.8,76.3,14.62,0.0
2005-10-10,0.0,46.78,11.1,23.1,1.1,74.4,14.7,0.0
2005-10-11,0.0,53.88,10.0,23.0,1.0,75.0,16.11,0.0
2005-10-12,0.0,29.14,10.3,23.2,1.0,75.9,15.6,0.0
2005-10-13,0.0,35.16,10.6,21.2,0.9,78.4,11.25,0.0
2005-10-14,0.0,29.65,8.3,20.3,1.8,53.9,16.36,0.0
2005-10-15,0.0,22.48,6.4,19.5,1.5,60.8,16.15,0.0
2005-10-16,0.0,35.41,5.7,20.2,0.8,71.5,15.36,0.0
2005-10-17,0.0,29.04,5.5,21.2,0.7,76.1,13.61,0.0
2005-10-18,0.4,23.1,10.2,21.1,0.9,73.0,11.92,0.0
2005-10-19,0.4,22.47,9.6,21.7,0.9,71.1,14.13,0.0
2005-10-20,0.0,24.74,9.0,21.1,0.9,76.0,10.77,0.0
2005-10-21,7.9,35.39,7.6,12.5,1.0,84.5,1.49,0.0
2005-10-22,0.6,29.26,1.4,13.5,1.4,61.3,16.44,0.0
2005-10-23,0.0,27.49,0.2,15.5,0.8,68.6,14.35,0.0
2005-10-24,0.0,23.62,0.9,18.3,0.8,72.6,12.59,0.0
2005-10-25,0.0,36.09,5.0,19.2,0.6,73.9,11.26,0.0
2005-10-26,0.0,17.92,5.5,20.5,0.4,76.4,12.08,0.0
2005-10-27,0.0,24.86,8.0,16.7,0.7,84.6,6.61,0.0
2005-10-28,0.0,12.4,8.4,18.2,2.1,65.5,8.32,0.0
2005-10-29,0.0,24.64,3.1,14.0,2.0,50.9,13.44,0.0
2005-10-30,0.0,18.12,1.7,13.4,0.6,64.8,11.42,0.0
2005-10-31,0.0,14.55,0.6,16.1,0.8,68.0,13.2,0.0
2005-11-01,0.0,10.16,1.8,17.9,0.8,70.1,11.78,0.0
2005-11-02,0.0,25.54,5.6,16.9,0.6,73.8,7.31,0.0
2005-11-03,0.0,18.41,7.6,20.6,0.7,72.9,10.07,0.0
2005-11-04,0.0,7.46,8.1,17.8,0.5,82.6,6.11,0.0
2005-11-05,0.1,10.69,8.9,16.6,0.8,84.5,6.3,0.0
2005-11-06,25.7,49.7,9.9,20.2,1.8,67.1,7.44,0.0
2005-11-07,1.5,44.23,1.0,15.3,1.2,57.8,13.05,0.0
2005-11-08,0.8,32.71,3.0,13.0,2.8,38.3,14.02,0.0
2005-11-09,0.0,26.69,-0.3,15.1,1.1,57.5,13.66,0.0
2005-11-10,0.7,20.64,3.3,15.0,0.6,78.6,4.3,0.0
2005-11-11,0.0,21.34,2.6,16.0,0.7,69.9,7.37,0.0
2005-11-12,0.0,15.95,-1.3,15.1,0.7,55.9,13.29,0.0
2005-11-13,0.0,20.0,1.1,9.7,0.6,69.1,3.32,0.0
2005-11-14,0.0,16.06,-0.6,12.8,1.0,60.5,11.85,0.0
2005-11-15,0.0,10.84,-4.3,9.1,1.0,55.5,14.75,0.0
2005-11-16,0.0,17.49,-4.8,9.2,0.8,56.0,14.48,0.0
2005-11-17,0.0,8.76,-5.6,9.6,1.0,59.6,13.83,0.0
2005-11-18,0.0,10.3,-5.2,9.1,1.0,56.8,10.03,0.0
2005-11-19,0.0,14.0,-5.5,7.8,0.6,63.1,9.64,0.0
2005-11-20,0.0,8.84,-5.8,9.2,0.6,61.5,9.87,0.0
2005-11-21,0.0,13.01,-2.5,10.6,1.4,60.4,9.83,0.0
2005-11-22,0.0,7.05,-4.7,10.1,0.8,60.3,11.96,0.0
2005-11-23,0.0,13.76,-2.0,12.9,1.4,62.0,9.46,0.0
2005-11-24,0.0,9.2,-1.4,12.8,0.9,65.4,9.75,0.0
2005-11-25,0.0,18.41,-3.3,12.9,0.8,70.6,8.02,0.0
2005-11-26,0.2,2.02,-0.8,6.8,0.6,87.6,3.87,0.0
2005-11-27,0.2,8.74,2.2,9.9,0.7,87.3,4.27,0.0
2005-11-28,6.4,19.94,2.4,10.0,1.7,76.4,3.21,0.0
2005-11-29,0.5,8.94,0.5,6.6,2.1,61.9,8.69,0.0
2005-11-30,0.3,10.96,-2.0,5.9,0.8,79.3,7.86,0.0
2005-12-01,0.6,4.97,-3.1,4.6,0.6,86.8,3.82,0.0
2005-12-02,0.0,13.36,-4.9,5.9,1.0,68.6,8.26,0.0
2005-12-03,0.0,10.79,-7.9,4.0,1.4,54.0,9.88,0.0
2005-12-04,0.1,7.48,-9.0,-1.3,2.5,52.4,7.27,0.0
2005-12-05,0.1,1.1,-12.3,-1.6,0.7,65.4,10.39,0.0
2005-12-06,0.0,3.19,-10.3,1.5,1.1,72.8,8.01,0.0
2005-12-07,0.0,7.33,-8.6,1.6,1.2,66.4,6.77,0.0
2005-12-08,0.0,4.32,-9.0,1.3,1.5,61.6,10.74,0.0
2005-12-09,0.0,3.49,-10.6,2.9,1.1,61.4,7.16,0.0
2005-12-10,0.0,10.37,-7.5,3.7,1.6,42.3,7.66,0.0
2005-12-11,0.0,0.35,-13.0,-1.4,1.2,52.4,11.01,0.0
2005-12-12,0.0,2.32,-13.0,-3.7,2.5,48.0,11.13,0.0
2005-12-13,0.0,0.0,-15.8,-4.2,1.3,54.1,11.35,0.0
2005-12-14,0.0,3.34,-15.1,-0.9,1.2,57.9,10.64,0.0
2005-12-15,0.0,0.0,-13.8,0.2,1.3,58.9,10.14,0.0
2005-12-16,0.0,0.16,-12.8,1.6,1.6,52.1,9.9,0.0
2005-12-17,0.0,0.0,-14.4,-5.4,3.0,27.8,9.42,0.0
2005-12-18,0.0,0.12,-17.4,-4.0,1.0,60.4,8.61,0.0
2005-12-19,0.0,0.0,-13.2,-0.2,0.6,71.5,8.23,0.0
2005-12-20,0.0,0.0,-12.3,0.3,0.6,64.1,6.88,0.0
2005-12-21,0.0,0.47,-11.1,-2.2,2.3,54.9,8.94,0.0
2005-12-22,0.0,0.0,-16.1,-2.7,1.5,55.4,9.05,0.0
2005-12-23,0.3,1.8,-8.2,2.1,1.5,61.3,8.51,0.0
2005-12-24,0.0,0.0,-14.3,0.5,0.9,55.6,11.6,0.0
2005-12-25,1.3,1.45,-8.5,4.2,1.9,52.4,6.12,0.0
2005-12-26,0.0,2.11,-15.5,-2.8,1.1,58.5,12.27,0.0
2005-12-27,0.1,1.86,-16.1,-0.9,0.9,59.9,11.65,0.0
2005-12-28,0.0,0.0,-15.5,-0.9,0.6,61.5,11.78,0.0
2005-12-29,0.0,0.23,-13.3,0.2,0.5,67.1,9.97,0.0
2005-12-30,0.3,0.71,-7.4,4.5,0.6,76.9,6.61,0.0
2005-12-31,0.0,4.52,-8.9,3.7,0.5,73.1,6.9,0.0
2006-01-01,0.0,1.49,-4.5,2.4,1.1,76.4,4.03,0.0
2006-01-02,0.0,0.0,-5.3,3.8,1.6,66.8,7.76,0.0
2006-01-03,0.0,6.8,-9.4,2.6,1.4,42.8,11.17,0.0
2006-01-04,0.0,6.41,-9.0,-2.4,1.7,43.8,7.22,0.0
2006-01-05,0.0,6.63,-14.0,-0.2,1.1,50.4,12.32,0.0
2006-01-06,0.0,1.65,-16.3,-2.8,1.1,55.9,12.74,0.0
2006-01-07,0.0,6.15,-16.6,-1.8,0.8,55.5,13.19,0.0
2006-01-08,0.0,1.79,-15.5,0.2,0.7,60.1,13.7,0.0
2006-01-09,0.0,6.27,-13.8,1.8,0.5,60.6,12.56,0.0
2006-01-10,0.0,1.61,-7.6,4.0,1.0,67.3,10.73,0.0
2006-01-11,0.0,6.58,-11.2,3.5,0.5,64.5,12.27,0.0
2006-01-12,2.5,1.74,-10.2,3.0,1.1,64.0,7.0,0.0
2006-01-13,29.3,16.94,-0.1,1.9,0.7,90.0,1.26,0.0
2006-01-14,0.7,6.31,-1.0,7.9,1.5,76.9,10.0,0.0
2006-01-15,0.1,5.63,-2.1,8.3,0.7,78.4,8.19,0.0
2006-01-16,0.0,15.45,-2.8,1.6,0.6,86.6,3.19,0.0
2006-01-17,0.0,6.43,-4.8,2.8,0.7,77.1,5.53,0.0
2006-01-18,0.0,11.29,-4.3,6.7,1.0,70.1,9.97,0.0
2006-01-19,0.0,6.35,-4.2,6.0,2.3,63.8,10.74,0.0
2006-01-20,0.0,11.41,-4.5,5.6,0.6,68.9,8.47,0.0
2006-01-21,0.0,1.82,-5.3,5.9,1.0,66.5,10.54,0.0
2006-01-22,0.0,6.88,-7.8,1.4,1.9,53.5,12.9,0.0
2006-01-23,0.0,5.49,-12.0,1.9,1.4,51.5,12.87,0.0
2006-01-24,0.0,6.8,-12.0,2.4,0.7,60.5,12.37,0.0
2006-01-25,0.0,6.51,-10.4,1.7,0.6,64.0,8.45,0.0
2006-01-26,0.0,2.38,-9.3,5.5,0.9,67.8,9.1,0.0
2006-01-27,0.0,7.52,-5.8,7.1,1.2,62.0,10.87,0.0
2006-01-28,0.0,6.45,-7.2,5.2,0.6,67.3,8.77,0.0
2006-01-29,0.0,1.63,-7.4,7.0,0.6,66.8,8.32,0.0
2006-01-30,0.0,6.56,0.0,10.1,0.8,65.1,8.68,0.0
2006-01-31,6.6,10.68,0.5,4.7,1.2,82.8,3.98,0.0
2006-02-01,5.1,11.88,-3.4,4.9,1.1,73.6,5.12,0.0
2006-02-02,0.0,1.27,-7.1,2.6,2.3,49.3,13.06,0.0
2006-02-03,0.0,6.49,-12.9,-5.3,2.1,38.5,13.34,0.0
2006-02-04,0.0,6.59,-15.7,-2.5,1.3,51.0,14.91,0.0
2006-02-05,0.0,3.12,-14.6,-1.2,0.7,53.1,12.03,0.0
2006-02-06,0.0,6.42,-6.8,4.8,1.0,45.5,10.61,0.0
2006-02-07,3.8,6.73,-2.1,1.9,1.6,75.0,4.48,0.0
2006-02-08,0.3,6.64,-12.4,-2.1,2.7,56.9,11.62,0.0
2006-02-09,0.1,1.77,-16.0,0.9,1.7,64.5,13.99,0.0
2006-02-10,0.1,1.69,-2.2,4.3,2.7,56.9,8.4,0.0
2006-02-11,0.0,4.43,-2.8,5.9,1.8,47.6,12.67,0.0
2006-02-12,0.0,4.72,-9.2,4.8,1.6,42.0,15.67,0.0
2006-02-13,0.0,4.61,-1.8,10.1,2.5,47.8,11.26,0.0
2006-02-14,3.6,9.42,0.4,7.7,0.9,87.1,0.74,0.0
2006-02-15,0.0,9.09,-0.7,6.5,0.5,84.4,5.08,0.0
2006-02-16,0.0,9.55,-2.8,7.4,2.2,60.5,9.54,0.0
2006-02-17,0.0,9.62,-7.3,-0.1,2.6,30.1,16.62,0.0
2006-02-18,0.0,3.96,-8.3,5.3,1.6,53.5,14.48,0.0
2006-02-19,0.0,9.55,-5.0,8.3,0.6,65.5,10.77,0.0
2006-02-20,0.0,5.03,-5.4,11.1,0.9,62.8,14.59,0.0
2006-02-21,0.0,4.9,-5.1,12.7,1.2,60.6,14.42,0.0
2006-02-22,0.0,10.56,-2.3,9.3,1.4,55.8,12.13,0.0
2006-02-23,0.0,5.06,-6.3,7.9,1.4,46.6,16.33,0.0
2006-02-24,0.0,9.79,-4.9,11.4,0.7,47.5,17.34,0.0
2006-02-25,0.0,5.5,-4.9,9.1,0.6,53.5,10.74,0.0
2006-02-26,0.0,4.68,-3.0,5.4,2.1,45.6,14.77,0.0
2006-02-27,0.0,10.0,-6.4,7.0,1.0,42.9,17.07,0.0
2006-02-28,0.4,1.31,-0.3,5.7,1.4,60.3,6.58,0.0
2006-03-01,3.0,14.65,-0.3,3.9,2.3,59.9,11.88,0.0
2006-03-02,0.1,0.87,-2.2,2.0,3.0,47.1,11.58,0.0
2006-03-03,0.0,1.77,-7.3,5.8,1.9,49.8,18.5,0.0
2006-03-04,0.3,6.25,-6.1,8.7,1.2,54.1,14.33,0.0
2006-03-05,1.5,6.14,0.8,14.1,1.3,65.0,15.14,0.0
2006-03-06,0.0,10.68,-2.3,14.5,1.7,63.1,17.17,0.0
2006-03-07,0.0,6.49,-3.8,12.9,1.8,53.9,15.35,0.0
2006-03-08,0.0,10.82,-3.6,12.3,0.7,55.1,16.47,0.0
2006-03-09,0.0,10.77,3.0,15.8,0.9,45.6,12.85,0.0
2006-03-10,0.0,7.1,1.0,16.0,1.8,60.4,13.4,0.0
2006-03-11,0.0,11.11,3.0,11.6,2.4,50.3,8.28,0.0
2006-03-12,0.0,10.58,-6.9,3.0,3.8,30.5,19.14,0.0
2006-03-13,0.0,11.13,-8.6,1.9,2.7,34.5,11.98,0.0
2006-03-14,0.0,9.9,-5.5,6.5,2.5,39.1,20.39,0.0
2006-03-15,0.0,15.56,-4.5,12.1,1.6,56.4,16.7,0.0
2006-03-16,4.0,2.53,0.3,6.2,0.9,85.5,3.72,0.0
2006-03-17,0.4,11.49,0.5,12.5,0.7,73.9,13.3,0.0
2006-03-18,0.0,10.75,2.8,15.1,2.0,58.8,14.54,0.0
2006-03-19,0.0,5.34,-0.8,10.5,2.1,33.9,22.34,0.0
2006-03-20,0.0,15.75,-4.4,11.3,1.3,47.0,15.7,0.0
2006-03-21,0.0,10.54,-1.2,16.1,0.9,48.9,18.48,0.0
2006-03-22,0.0,11.8,1.7,17.6,1.4,51.3,13.88,0.0
2006-03-23,0.5,2.98,0.8,13.3,2.4,43.1,21.77,0.0
2006-03-24,0.0,11.83,-3.7,14.4,1.6,42.0,22.42,0.0
2006-03-25,0.4,15.52,-0.3,16.4,2.6,49.4,16.68,0.0
2006-03-26,0.0,11.75,-1.5,13.4,1.9,26.0,21.24,0.0
2006-03-27,0.0,3.39,-1.9,13.4,2.1,33.4,19.89,0.0
2006-03-28,0.1,15.88,0.2,7.1,2.8,47.3,9.63,0.0
2006-03-29,0.1,12.15,-4.0,7.9,2.0,54.3,16.13,0.0
2006-03-30,3.7,12.09,-3.5,9.6,1.4,60.6,21.98,0.0
2006-03-31,0.2,3.91,-4.0,14.3,1.0,49.5,19.3,0.0
2006-04-01,10.6,16.11,1.7,9.5,0.6,79.0,3.76,0.0
2006-04-02,3.1,19.51,2.9,10.7,2.0,85.4,2.97,0.0
2006-04-03,0.1,45.6,0.5,18.6,0.8,72.1,18.04,0.0
2006-04-04,0.0,54.02,5.9,15.9,1.3,73.0,7.65,0.0
2006-04-05,0.0,20.04,4.2,19.2,1.8,48.6,22.6,0.0
2006-04-06,0.0,29.08,2.1,12.4,1.4,57.5,9.62,0.0
2006-04-07,1.5,24.64,6.2,15.5,2.8,56.0,10.36,0.0
2006-04-08,0.0,25.16,7.3,17.2,2.4,32.0,15.56,0.0
2006-04-09,8.2,33.57,6.4,19.7,1.2,67.8,16.81,0.0
2006-04-10,6.1,41.66,10.2,19.7,1.9,69.9,10.22,0.0
2006-04-11,2.0,54.19,12.1,18.3,3.0,58.8,11.82,0.0
2006-04-12,0.1,71.07,8.4,22.2,2.4,57.1,19.06,0.0
2006-04-13,0.0,58.15,3.0,10.5,2.7,52.1,6.39,0.0
2006-04-14,0.0,45.0,2.9,19.1,1.7,43.3,23.37,0.0
2006-04-15,0.0,37.1,4.0,17.1,1.0,39.5,11.86,0.0
2006-04-16,0.0,29.2,3.2,14.1,3.0,29.4,26.63,0.0
2006-04-17,0.0,33.17,3.0,13.9,1.3,39.3,7.18,0.0
2006-04-18,8.8,12.62,8.9,19.8,1.2,62.6,8.18,0.0
2006-04-19,44.2,104.76,4.7,13.2,2.5,80.1,4.17,0.0
2006-04-20,3.9,274.92,3.0,8.6,2.8,68.8,4.14,0.0
2006-04-21,1.6,159.37,0.1,20.2,1.6,53.9,25.88,0.0
2006-04-22,0.0,135.07,5.6,20.7,1.9,41.8,22.71,0.0
2006-04-23,5.5,109.51,4.3,14.8,1.9,63.1,10.3,0.0
2006-04-24,0.1,95.89,1.9,17.5,2.8,47.0,21.47,0.0
2006-04-25,0.0,75.83,0.9,19.4,1.6,38.1,25.82,0.0
2006-04-26,0.0,63.13,7.2,18.6,1.6,49.8,13.63,0.0
2006-04-27,0.2,54.57,8.8,20.8,1.4,51.6,24.58,0.0
2006-04-28,0.0,46.3,3.8,20.8,1.6,48.4,21.14,0.0
2006-04-29,0.0,41.82,8.5,19.9,1.4,52.5,15.68,0.0
2006-04-30,0.8,58.96,10.3,22.0,1.0,75.4,6.49,0.0
2006-05-01,0.0,19.52,10.9,25.1,1.3,55.5,17.4,0.0
2006-05-02,0.0,32.53,8.6,20.3,3.6,37.1,28.31,0.0
2006-05-03,0.0,24.21,4.6,23.4,1.7,50.3,24.83,0.0
2006-05-04,0.0,24.43,8.9,26.2,1.7,45.5,22.34,0.0
2006-05-05,0.0,33.32,14.5,23.9,1.1,66.1,10.12,0.0
2006-05-06,59.9,172.7,12.1,17.3,2.0,86.0,2.62,0.0
2006-05-07,0.0,375.06,11.8,25.4,2.8,60.1,29.2,0.0
2006-05-08,0.0,198.45,12.1,27.6,1.8,57.0,28.81,0.0
2006-05-09,0.0,128.79,13.3,29.0,1.8,55.6,27.83,0.0
2006-05-10,0.7,110.75,16.6,22.2,0.7,81.3,7.76,0.0
2006-05-11,0.4,70.3,13.8,24.4,2.0,46.3,26.83,0.0
2006-05-12,0.0,58.41,12.2,17.6,1.1,66.1,7.15,0.0
2006-05-13,2.0,49.52,9.8,19.8,1.6,64.4,14.48,0.0
2006-05-14,0.2,47.35,8.1,22.4,1.6,58.5,24.36,0.0
2006-05-15,0.0,45.04,7.2,25.5,1.3,52.9,26.21,0.0
2006-05-16,0.0,28.02,8.6,25.5,1.5,53.3,26.64,0.0
2006-05-17,0.0,15.42,8.8,25.9,1.2,53.1,22.91,0.0
2006-05-18,0.0,21.62,11.7,26.2,0.8,59.9,18.74,0.0
2006-05-19,0.0,24.62,14.0,22.6,0.9,72.1,10.26,0.0
2006-05-20,0.0,24.42,11.1,26.3,1.3,61.0,21.29,0.0
2006-05-21,0.0,16.73,12.0,28.2,1.0,65.4,20.09,0.0
2006-05-22,19.9,32.75,16.7,22.4,2.0,78.3,1.75,0.0
2006-05-23,0.5,47.38,15.1,22.0,1.7,71.5,20.28,0.0
2006-05-24,0.0,30.9,13.3,25.0,1.3,60.1,26.08,0.0
2006-05-25,0.0,33.97,11.4,21.8,1.2,61.5,14.99,0.0
2006-05-26,0.0,12.76,13.3,27.6,1.2,55.3,26.56,0.0
2006-05-27,14.0,21.7,14.0,18.8,2.3,75.9,2.93,0.0
2006-05-28,9.2,58.15,12.8,21.4,1.5,70.3,14.13,0.0
2006-05-29,3.6,72.9,14.5,23.8,1.1,73.9,17.32,0.0
2006-05-30,0.3,52.9,14.8,27.3,1.5,65.6,24.31,0.0
2006-05-31,0.1,41.84,12.3,27.0,1.2,63.3,21.81,0.0
2006-06-01,0.0,30.92,13.1,28.2,0.9,66.0,21.36,0.0
2006-06-02,0.0,26.57,16.0,31.5,1.9,55.3,24.49,0.0
2006-06-03,0.0,17.08,14.5,30.0,1.6,51.3,28.46,0.0
2006-06-04,0.0,33.41,16.8,28.5,1.5,60.0,24.32,0.0
2006-06-05,3.6,8.22,15.3,28.5,1.3,63.6,24.47,0.0
2006-06-06,0.0,14.71,16.4,28.9,1.2,65.9,21.41,0.0
2006-06-07,0.1,6.44,16.9,26.6,1.2,67.9,15.96,0.0
2006-06-08,36.2,32.38,16.2,24.3,1.0,82.8,6.59,0.0
2006-06-09,0.2,56.43,15.0,25.7,1.3,65.1,22.07,0.0
